Date,Expiry_call,En_Date_call,Instrument Type_call,Capital_call,Entry_Time_call,Ce_En_Date_call,Ce_Ex_Date_call,Atm_Strike_call,Ticker_Ce_Short_call,Ticker_otm_Ce_Long_call,Ticker_itm_Ce_Long_call,Ce_Short_Strike_call,Ce_otm_Long_Strike_call,Ce_itm_Long_Strike_call,Ce_Short_En_Price_call,Ce_Short_Ex_Price_call,Ce_otm_Long_En_Price_call,Ce_otm_Long_Ex_Price_call,Ce_itm_Long_En_Price_call,Ce_itm_Long_Ex_Price_call,Ce_Exit Time_call,Ce_Exit_Reason_call,Ce_Stop_Loss_call,Ce_Total_Premium_Received_call,Ce_Target_call,Ce_Max_Profit_call,Ce_Max_Loss_call,Ce_Total_PnL_call,Ce_ATM_Delta_Entry_call,Ce_ITM_Delta_Entry_call,Ce_OTM_Delta_Entry_call,Ce_ATM_Delta_Exit_call,Ce_ITM_Delta_Exit_call,Ce_OTM_Delta_Exit_call,Ticker_Pe_Short_call,Ticker_otm_Pe_Long_call,Ticker_itm_Pe_Long_call,Pe_En_Date_put,Pe_Ex_Date_put,Ticker_Pe_Short_put,Ticker_otm_Pe_Long_put,Ticker_itm_Pe_Long_put,Pe_Short_Strike_put,Pe_otm_Long_Strike_put,Pe_itm_Long_Strike_put,Pe_Short_En_Price_put,Pe_Short_Ex_Price_put,Pe_otm_Long_En_Price_put,Pe_otm_Long_Ex_Price_put,Pe_itm_Long_En_Price_put,Pe_itm_Long_Ex_Price_put,Pe_Exit Time_put,Pe_Exit_Reason_put,Pe_Stop_Loss_put,Pe_Total_Premium_Received_put,Pe_Target_put,Pe_Max_Profit_put,Pe_Max_Loss_put,Pe_Total_PnL_put,Pe_ATM_Delta_Entry_put,Pe_ITM_Delta_Entry_put,Pe_OTM_Delta_Entry_put,Pe_ATM_Delta_Exit_put,Pe_ITM_Delta_Exit_put,Pe_OTM_Delta_Exit_put,TotalM2M,Cumulative_PnL,Drawdown
6/3/2021,6/3/2021,6/3/2021 0:00,CE,100000,9:30,6/3/2021 0:00,6/3/2021 12:57,35500,BANKNIFTY,BANKNIFTY,BANKNIFTY,35500,34800,36200,159.65,102.9,770,742.4,8.15,5.9,12:57:00,Target,-8085,-6882.75,1158.525,3861.75,-11550,1254.75,,,,,,,BANKNIFTY,BANKNIFTY,BANKNIFTY,6/3/2021 0:00,6/3/2021 10:57,BANKNIFTY,BANKNIFTY,BANKNIFTY,35500,34800,36200,101.05,96.05,9.25,8.05,649.95,691.25,10:57:00,Target,-7447.125,-6856.5,642.6,2142,-10638.75,751.5,,,,,,,2006.25,110229,0
5/21/2020,5/21/2020,5/21/2020 0:00,CE,100000,9:30,5/21/2020 0:00,5/21/2020 13:40,18000,BANKNIFTY,BANKNIFTY,BANKNIFTY,18000,17600,18400,132.65,87.05,441.25,444.95,13.6,2.05,13:40:00,Target,-4633.125,-2843.25,1069.425,3564.75,-6618.75,1250.25,,,,,,,BANKNIFTY,BANKNIFTY,BANKNIFTY,5/21/2020 0:00,5/21/2020 12:31,BANKNIFTY,BANKNIFTY,BANKNIFTY,18000,17600,18400,99,70.35,11.35,2.8,381.05,383,12:31:00,Target,-4319.175,-2916,754.65,2515.5,-6170.25,760.5,,,,,,,2010.75,19764.75,0
10/7/2021,10/7/2021,10/7/2021 0:00,CE,100000,9:30,10/7/2021 0:00,10/7/2021 12:48,37800,BANKNIFTY,BANKNIFTY,BANKNIFTY,37800,37000,38600,145.9,103.15,846.95,847.7,6.1,2.8,12:48:00,Target,-8892.975,-8418.75,1129.275,3764.25,-12704.25,1244.25,,,,,,,BANKNIFTY,BANKNIFTY,BANKNIFTY,10/7/2021 0:00,10/7/2021 12:14,BANKNIFTY,BANKNIFTY,BANKNIFTY,37800,37000,38600,103.65,60.9,6.95,4.1,767.1,737.65,12:14:00,Target,-8472.975,-8501.25,753.525,2511.75,-12104.25,798,,,,,,,2042.25,91921.5,-37241.25
8/28/2019,8/29/2019,8/28/2019 0:00,CE,100000,9:30,8/28/2019 0:00,8/28/2019 15:15,28000,BANKNIFTY,BANKNIFTY,BANKNIFTY,28000,27400,28600,220.7,70.25,687.15,457.6,37.15,7.9,15:15:00,End of Day,-7215.075,-4243.5,1761.3,5871,-10307.25,631.5,,0,1,,0,1,BANKNIFTY,BANKNIFTY,BANKNIFTY,8/28/2019 0:00,8/28/2019 15:03,BANKNIFTY,BANKNIFTY,BANKNIFTY,28000,27400,28600,179.3,241.55,35.3,28.95,565.55,790.9,15:03:00,Target,-6670.65,-3633.75,1299.825,4332.75,-9529.5,1417.5,,-1,0,,-1,0,2049,7318.5,-1085.25
11/9/2022,11/10/2022,11/9/2022 0:00,CE,100000,9:30,11/9/2022 0:00,11/9/2022 15:15,41800,BANKNIFTY,BANKNIFTY,BANKNIFTY,41800,41000,42600,193.65,174.65,801.65,839.6,11.55,4.7,15:15:00,End of Day,-8417.325,-6388.5,1787.4,5958,-12024.75,1036.5,,0,1,,0,1,BANKNIFTY,BANKNIFTY,BANKNIFTY,11/9/2022 0:00,11/9/2022 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,41800,41000,42600,215.7,145.85,23.75,10.45,832.95,774.6,15:15:00,End of Day,-8649.375,-6379.5,1982.7,6609,-12356.25,1020.75,,-1,0,,-1,0,2057.25,157821.75,0
1/12/2022,1/13/2022,1/12/2022 0:00,CE,100000,9:30,1/12/2022 0:00,1/12/2022 15:15,38700,BANKNIFTY,BANKNIFTY,BANKNIFTY,38700,37900,39500,246.35,226.7,831.6,875.1,29.65,12.85,15:15:00,End of Day,-8731.8,-5528.25,2208.375,7361.25,-12474,990,,0,1,,0,1,BANKNIFTY,BANKNIFTY,BANKNIFTY,1/12/2022 0:00,1/12/2022 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,38700,37900,39500,258,167.95,41.1,20,841.2,754.75,15:15:00,End of Day,-8831.55,-5494.5,2322.45,7741.5,-12616.5,1088.25,,-1,0,,-1,0,2078.25,116060.25,-13102.5
2/8/2018,2/8/2018,2/8/2018 0:00,CE,100000,9:30,2/8/2018 0:00,2/8/2018 14:30,25800,BANKNIFTY,BANKNIFTY,BANKNIFTY,25800,25300,26300,63.15,96.75,425,570.85,1.1,0.4,14:30:00,Target,-4462.5,-4497,910.8,3036,-6375,1169.25,,,,,,,BANKNIFTY,BANKNIFTY,BANKNIFTY,2/8/2018 0:00,2/8/2018 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,25800,25300,26300,140.05,0.2,9.9,0.1,552.3,343.35,15:15:00,End of Day,-5353.95,-4231.5,1451.25,4837.5,-7648.5,914.25,,,,,,,2083.5,2266.5,0
4/6/2022,4/7/2022,4/6/2022 0:00,CE,100000,9:30,4/6/2022 0:00,4/6/2022 15:15,37700,BANKNIFTY,BANKNIFTY,BANKNIFTY,37700,36900,38500,262.9,178.25,840,778.1,45.2,18.5,15:15:00,End of Day,-8820,-5391,2389.5,7965,-12600,1210.5,,0,1,,0,1,BANKNIFTY,BANKNIFTY,BANKNIFTY,4/6/2022 0:00,4/6/2022 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,37700,36900,38500,260.7,228.9,48.9,30,841,859.1,15:15:00,End of Day,-8913.45,-5527.5,2310.75,7702.5,-12733.5,942,,-1,0,,-1,0,2152.5,125279.25,-3883.5
1/13/2021,1/14/2021,1/13/2021 0:00,CE,100000,9:30,1/13/2021 0:00,1/13/2021 15:15,32500,BANKNIFTY,BANKNIFTY,BANKNIFTY,32500,31800,33200,233,235,760.7,848.85,22.05,14.5,15:15:00,End of Day,-7987.35,-4751.25,1923.075,6410.25,-11410.5,1149,,0,1,,0,1,BANKNIFTY,BANKNIFTY,BANKNIFTY,1/13/2021 0:00,1/13/2021 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,32500,31800,33200,217.7,103.95,47.55,17.05,709,579,15:15:00,End of Day,-7849.275,-4817.25,1785.825,5952.75,-11213.25,1005,,-1,0,,-1,0,2154,74374.5,0
12/28/2022,12/29/2022,12/28/2022 0:00,CE,100000,9:30,12/28/2022 0:00,12/28/2022 15:15,42800,BANKNIFTY,BANKNIFTY,BANKNIFTY,42800,41900,43700,212.35,191,907.15,951,14.6,6.45,15:15:00,End of Day,-9525.075,-7455.75,1944.675,6482.25,-13607.25,1176,,0,1,,0,1,BANKNIFTY,BANKNIFTY,BANKNIFTY,12/28/2022 0:00,12/28/2022 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,42800,41900,43700,246.55,158.1,48.5,18.35,962,880.5,15:15:00,End of Day,-9959.25,-7761,2279.7,7599,-14227.5,978.75,,-1,0,,-1,0,2154.75,149400,-15861
12/29/2022,12/29/2022,12/29/2022 0:00,CE,100000,9:30,12/29/2022 0:00,12/29/2022 11:39,42600,BANKNIFTY,BANKNIFTY,BANKNIFTY,42600,41700,43500,147.8,69.15,929.8,856.5,5.05,2.35,11:39:00,Target,-9762.9,-9588.75,1218.825,4062.75,-13947,1219.5,,,,,,,BANKNIFTY,BANKNIFTY,BANKNIFTY,12/29/2022 0:00,12/29/2022 11:25,BANKNIFTY,BANKNIFTY,BANKNIFTY,42600,41700,43500,120.75,125.3,6.65,4.35,880,956,11:25:00,Target,-9519.825,-9677.25,966.825,3222.75,-13599.75,969,,,,,,,2188.5,151588.5,-13672.5
8/25/2022,8/25/2022,8/25/2022 0:00,CE,100000,9:30,8/25/2022 0:00,8/25/2022 14:07,39300,BANKNIFTY,BANKNIFTY,BANKNIFTY,39300,38500,40100,138.2,142.75,829.35,921.1,5.85,1.4,14:07:00,Target,-8708.175,-8382,1138.05,3793.5,-12440.25,1173,,,,,,,BANKNIFTY,BANKNIFTY,BANKNIFTY,8/25/2022 0:00,8/25/2022 10:21,BANKNIFTY,BANKNIFTY,BANKNIFTY,39300,38500,40100,115.8,98.2,9.3,7.3,782.5,817.55,10:21:00,Target,-8497.65,-8403,921.6,3072,-12139.5,1023.75,,,,,,,2196.75,142627.5,-352.5
8/13/2020,8/13/2020,8/13/2020 0:00,CE,100000,9:30,8/13/2020 0:00,8/13/2020 14:10,22400,BANKNIFTY,BANKNIFTY,BANKNIFTY,22400,22000,22800,106.45,19.55,404.1,310.4,5.7,0.6,14:10:00,Target,-4243.05,-2953.5,965.25,3217.5,-6061.5,1125,,,,,,,BANKNIFTY,BANKNIFTY,BANKNIFTY,8/13/2020 0:00,8/13/2020 14:10,BANKNIFTY,BANKNIFTY,BANKNIFTY,22400,22000,22800,113.55,112.7,13.35,2.75,411.65,492.25,14:10:00,Target,-4340.175,-2968.5,1014.3,3381,-6200.25,1075.5,,,,,,,2200.5,29880.75,0
1/7/2021,1/7/2021,1/7/2021 0:00,CE,100000,9:30,1/7/2021 0:00,1/7/2021 13:01,32100,BANKNIFTY,BANKNIFTY,BANKNIFTY,32100,31500,32700,117.3,78.85,605,605.85,5.5,1.55,13:01:00,Target,-6352.5,-5638.5,1057.95,3526.5,-9075,1107,,,,,,,BANKNIFTY,BANKNIFTY,BANKNIFTY,1/7/2021 0:00,1/7/2021 12:39,BANKNIFTY,BANKNIFTY,BANKNIFTY,32100,31500,32700,124.85,68.7,12.9,4.9,600,569.75,12:39:00,Target,-6435.45,-5448,1065.6,3552,-9193.5,1110.75,,,,,,,2217.75,72515.25,-150.75
11/10/2022,11/10/2022,11/10/2022 0:00,CE,100000,9:30,11/10/2022 0:00,11/10/2022 14:03,41600,BANKNIFTY,BANKNIFTY,BANKNIFTY,41600,40800,42400,106.2,9,795,675.65,3.5,0.75,14:03:00,Target,-8347.5,-8791.5,994.05,3313.5,-11925,1084.5,,,,,,,BANKNIFTY,BANKNIFTY,BANKNIFTY,11/10/2022 0:00,11/10/2022 14:03,BANKNIFTY,BANKNIFTY,BANKNIFTY,41600,40800,42400,114.6,131.7,4.6,0.95,820.05,933.9,14:03:00,Target,-8448.3,-8931.75,1100.925,3669.75,-12069,1140,,,,,,,2224.5,160046.25,0
8/20/2020,8/20/2020,8/20/2020 0:00,CE,100000,9:30,8/20/2020 0:00,8/20/2020 13:16,22000,BANKNIFTY,BANKNIFTY,BANKNIFTY,22000,21600,22400,96.15,63.45,394.45,409.6,11.45,4.05,13:16:00,Target,-4141.725,-3204,941.85,3139.5,-5916.75,1097.25,,,,,,,BANKNIFTY,BANKNIFTY,BANKNIFTY,8/20/2020 0:00,8/20/2020 13:20,BANKNIFTY,BANKNIFTY,BANKNIFTY,22000,21600,22400,115.6,57.65,13.4,3.85,431.4,400.55,13:20:00,Target,-4340.7,-3204,1121.4,3738,-6201,1132.5,,,,,,,2229.75,32100.75,0
1/23/2020,1/23/2020,1/23/2020 0:00,CE,100000,9:30,1/23/2020 0:00,1/23/2020 12:16,30900,BANKNIFTY,BANKNIFTY,BANKNIFTY,30900,30300,31500,75.75,59.25,562.8,592.25,1.55,0.95,12:16:00,Target,-5909.4,-6192.75,856.125,2853.75,-8442,927.75,,,,,,,BANKNIFTY,BANKNIFTY,BANKNIFTY,1/23/2020 0:00,1/23/2020 12:18,BANKNIFTY,BANKNIFTY,BANKNIFTY,30900,30300,31500,122.75,63.35,2.75,0.65,646.1,617.15,12:18:00,Target,-6328.875,-6050.25,1299.825,4332.75,-9041.25,1316.25,,,,,,,2244,7170.75,-8235.75
1/13/2022,1/13/2022,1/13/2022 0:00,CE,100000,9:30,1/13/2022 0:00,1/13/2022 11:59,38500,BANKNIFTY,BANKNIFTY,BANKNIFTY,38500,37700,39300,172.25,132.15,861,872,6.9,3.25,11:59:00,Target,-9040.5,-7851,1306.8,4356,-12915,1313.25,,,,,,,BANKNIFTY,BANKNIFTY,BANKNIFTY,1/13/2022 0:00,1/13/2022 10:55,BANKNIFTY,BANKNIFTY,BANKNIFTY,38500,37700,39300,111.75,91.65,4.3,4.25,753.2,775.5,10:55:00,Target,-8445.15,-8010,775.8,2586,-12064.5,936.75,,,,,,,2250,118310.25,-10852.5
1/17/2023,1/19/2023,1/17/2023 0:00,CE,100000,9:30,1/17/2023 0:00,1/17/2023 15:15,42200,BANKNIFTY,BANKNIFTY,BANKNIFTY,42200,41400,43000,318.3,259.5,923.5,906.35,52.65,31.7,15:15:00,End of Day,-9696.75,-5093.25,2545.875,8486.25,-13852.5,1192.5,0.509374972,0.038326504,0.967971623,0.509374972,0.038326504,0.967971623,BANKNIFTY,BANKNIFTY,BANKNIFTY,1/17/2023 0:00,1/17/2023 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,42200,41400,43000,228.3,171.3,39.7,16.9,762.5,743.35,15:15:00,End of Day,-8816.85,-5184,1707.3,5691,-12595.5,1080.75,-0.490625028,-0.961673496,-0.032028377,-0.490625028,-0.961673496,-0.032028377,2273.25,145085.25,-20175.75
4/20/2022,4/21/2022,4/20/2022 0:00,CE,100000,9:30,4/20/2022 0:00,4/20/2022 15:15,36300,BANKNIFTY,BANKNIFTY,BANKNIFTY,36300,35600,37000,256.1,204.45,746.75,750,61.95,27.05,15:15:00,End of Day,-7840.875,-4447.5,2373.3,7911,-11201.25,1074.75,,0,1,,0,1,BANKNIFTY,BANKNIFTY,BANKNIFTY,4/20/2022 0:00,4/20/2022 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,36300,35600,37000,265.35,170.6,51.7,24.1,770.15,688.75,15:15:00,End of Day,-7892.85,-4367.25,2471.175,8237.25,-11275.5,1207.5,,-1,0,,-1,0,2282.25,125345.25,-3838.5
11/17/2022,11/17/2022,11/17/2022 0:00,CE,100000,9:30,11/17/2022 0:00,11/17/2022 12:07,42500,BANKNIFTY,BANKNIFTY,BANKNIFTY,42500,41600,43400,88.75,56.1,868.75,870,2.4,1.55,12:07:00,Target,-9121.875,-10404.75,950.175,3167.25,-13031.25,985.5,,,,,,,BANKNIFTY,BANKNIFTY,BANKNIFTY,11/17/2022 0:00,11/17/2022 12:32,BANKNIFTY,BANKNIFTY,BANKNIFTY,42500,41600,43400,122.6,69.5,4.4,1.85,937.15,920,12:32:00,Target,-9496.2,-10445.25,1250.775,4169.25,-13566,1297.5,,,,,,,2283,163107.75,0
4/4/2019,4/4/2019,4/4/2019 0:00,CE,100000,9:30,4/4/2019 0:00,4/4/2019 12:20,30100,BANKNIFTY,BANKNIFTY,BANKNIFTY,30100,29500,30700,142.1,106.2,638,676.55,5.7,2.55,12:20:00,Target,-6699,-5392.5,1133.55,3778.5,-9570,1608,,,,,,,BANKNIFTY,BANKNIFTY,BANKNIFTY,4/4/2019 0:00,4/4/2019 11:48,BANKNIFTY,BANKNIFTY,BANKNIFTY,30100,29500,30700,96.25,81.2,3.05,1.1,545.1,562.8,11:48:00,Target,-6332.025,-5334.75,605.475,2018.25,-9045.75,687.75,,,,,,,2295.75,1964.25,-786.75
2/10/2021,2/11/2021,2/10/2021 0:00,CE,100000,9:30,2/10/2021 0:00,2/10/2021 15:15,35900,BANKNIFTY,BANKNIFTY,BANKNIFTY,35900,35200,36600,342.65,207.75,776.5,666,107.2,37.65,15:15:00,End of Day,-8153.25,-2976,3222,10740,-11647.5,1346.25,,0,1,,0,1,BANKNIFTY,BANKNIFTY,BANKNIFTY,2/10/2021 0:00,2/10/2021 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,35900,35200,36600,409.5,309.35,160.55,64.2,888.5,848.05,15:15:00,End of Day,-9035.775,-3450.75,3811.275,12704.25,-12908.25,952.5,,-1,0,,-1,0,2298.75,70210.5,-8573.25
8/17/2021,8/18/2021,8/17/2021 0:00,CE,100000,9:30,8/17/2021 0:00,8/17/2021 15:15,35900,BANKNIFTY,BANKNIFTY,BANKNIFTY,35900,35200,36600,191.2,135.15,746.15,715.85,24.15,8.55,15:15:00,End of Day,-7834.575,-5818.5,1621.8,5406,-11192.25,993,,0,1,,0,1,BANKNIFTY,BANKNIFTY,BANKNIFTY,8/17/2021 0:00,8/17/2021 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,35900,35200,36600,179.55,130,18.65,9.7,704.7,705.2,15:15:00,End of Day,-7545.825,-5463.75,1553.175,5177.25,-10779.75,1359.75,,-1,0,,-1,0,2352.75,127940.25,0
7/28/2022,7/28/2022,7/28/2022 0:00,CE,100000,9:30,7/28/2022 0:00,7/28/2022 13:03,37200,BANKNIFTY,BANKNIFTY,BANKNIFTY,37200,36500,37900,136,111.5,722,758,4.8,2.6,13:03:00,Target,-7581,-6822,1146.6,3822,-10830,1242,,,,,,,BANKNIFTY,BANKNIFTY,BANKNIFTY,7/28/2022 0:00,7/28/2022 13:33,BANKNIFTY,BANKNIFTY,BANKNIFTY,37200,36500,37900,124.55,25.5,10.75,2.6,704,589,13:33:00,Target,-7462.875,-6984.75,1090.575,3635.25,-10661.25,1124.25,,,,,,,2366.25,138143.25,-1871.25
2/17/2021,2/18/2021,2/17/2021 0:00,CE,100000,9:30,2/17/2021 0:00,2/17/2021 15:15,37000,BANKNIFTY,BANKNIFTY,BANKNIFTY,37000,36300,37700,332.2,203.05,815,704.2,90.85,31,15:15:00,End of Day,-8557.5,-3621.75,2881.125,9603.75,-12225,1314.75,,0,1,,0,1,BANKNIFTY,BANKNIFTY,BANKNIFTY,2/17/2021 0:00,2/17/2021 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,37000,36300,37700,301.65,256.25,89.35,50,756.9,776,15:15:00,End of Day,-8288.175,-3644.25,2568.825,8562.75,-11840.25,1058.25,,-1,0,,-1,0,2373,75933,-2850.75
1/19/2023,1/19/2023,1/19/2023 0:00,CE,100000,9:30,1/19/2023 0:00,1/19/2023 12:22,42300,BANKNIFTY,BANKNIFTY,BANKNIFTY,42300,41500,43100,157.35,114.45,837.5,841.75,4.85,2.25,12:22:00,Target,-8793.75,-7914.75,1269.225,4230.75,-12562.5,1311.75,,,,,,,BANKNIFTY,BANKNIFTY,BANKNIFTY,1/19/2023 0:00,1/19/2023 11:44,BANKNIFTY,BANKNIFTY,BANKNIFTY,42300,41500,43100,132.25,78.2,8.4,3.15,781.55,750,11:44:00,Target,-8488.2,-7881.75,1069.425,3564.75,-12126,1069.5,,,,,,,2381.25,148151.25,-17109.75
8/29/2019,8/29/2019,8/29/2019 0:00,CE,100000,9:30,8/29/2019 0:00,8/29/2019 14:11,27600,BANKNIFTY,BANKNIFTY,BANKNIFTY,27600,27000,28200,115.65,44.45,588.25,525.6,4.55,1.15,14:11:00,Target,-6176.625,-5422.5,1114.2,3714,-8823.75,1145.25,,,,,,,BANKNIFTY,BANKNIFTY,BANKNIFTY,8/29/2019 0:00,8/29/2019 14:01,BANKNIFTY,BANKNIFTY,BANKNIFTY,27600,27000,28200,132.7,109.7,7.55,3.9,609.65,649.85,14:01:00,Target,-6379.275,-5277,1203.75,4012.5,-9113.25,1238.25,,,,,,,2383.5,9702,0
12/23/2021,12/23/2021,12/23/2021 0:00,CE,100000,9:30,12/23/2021 0:00,12/23/2021 13:50,35200,BANKNIFTY,BANKNIFTY,BANKNIFTY,35200,34500,35900,133.3,119.1,718.7,783.15,8.3,2.6,13:50:00,Target,-7546.35,-6906,1152.9,3843,-10780.5,1307.25,,,,,,,BANKNIFTY,BANKNIFTY,BANKNIFTY,12/23/2021 0:00,12/23/2021 13:41,BANKNIFTY,BANKNIFTY,BANKNIFTY,35200,34500,35900,127,38.65,9.3,4.2,696.25,597.15,13:41:00,Target,-7447.65,-6773.25,1084.275,3614.25,-10639.5,1087.5,,,,,,,2394.75,110838,-18324.75
7/21/2022,7/21/2022,7/21/2022 0:00,CE,100000,9:30,7/21/2022 0:00,7/21/2022 13:37,36000,BANKNIFTY,BANKNIFTY,BANKNIFTY,36000,35300,36700,119.4,134.1,699.9,808.15,4.9,1.4,13:37:00,Target,-7348.95,-6990,1097.1,3657,-10498.5,1130.25,,,,,,,BANKNIFTY,BANKNIFTY,BANKNIFTY,7/21/2022 0:00,7/21/2022 13:54,BANKNIFTY,BANKNIFTY,BANKNIFTY,36000,35300,36700,127.5,31.7,7.7,1.2,710.75,610.25,13:54:00,Target,-7430.85,-6951.75,1161.225,3870.75,-10615.5,1269,,,,,,,2399.25,138684.75,-1329.75
6/24/2021,6/24/2021,6/24/2021 0:00,CE,100000,9:30,6/24/2021 0:00,6/24/2021 14:25,34700,BANKNIFTY,BANKNIFTY,BANKNIFTY,34700,34000,35400,159.5,131.4,753.5,787.45,9.75,3.3,14:25:00,Target,-7911.75,-6663.75,1238.625,4128.75,-11302.5,1255.5,,,,,,,BANKNIFTY,BANKNIFTY,BANKNIFTY,6/24/2021 0:00,6/24/2021 14:24,BANKNIFTY,BANKNIFTY,BANKNIFTY,34700,34000,35400,121.7,35.7,13.35,2.8,672.55,587.4,14:24:00,Target,-7490.175,-6637.5,911.7,3039,-10700.25,1144.5,,,,,,,2400,114024.75,0
11/1/2018,11/1/2018,11/1/2018 0:00,CE,100000,9:30,11/1/2018 0:00,11/1/2018 12:03,25200,BANKNIFTY,BANKNIFTY,BANKNIFTY,25200,24700,25700,72.05,68.45,424.45,485.4,0.9,0.4,12:03:00,Target,-4456.725,-4218.75,992.475,3308.25,-6366.75,1014.75,,,,,,,BANKNIFTY,BANKNIFTY,BANKNIFTY,11/1/2018 0:00,11/1/2018 11:03,BANKNIFTY,BANKNIFTY,BANKNIFTY,25200,24700,25700,134,73.15,3.6,2.35,520.65,493.4,11:03:00,Target,-5287.8,-3843.75,1282.725,4275.75,-7554,1398,,,,,,,2412.75,-2243.25,-4994.25
7/7/2022,7/7/2022,7/7/2022 0:00,CE,100000,9:30,7/7/2022 0:00,7/7/2022 14:05,34600,BANKNIFTY,BANKNIFTY,BANKNIFTY,34600,33900,35300,138.2,154.2,716.95,838.6,7.3,1.35,14:05:00,Target,-7527.975,-6717.75,1200.375,4001.25,-10754.25,1255.5,,,,,,,BANKNIFTY,BANKNIFTY,BANKNIFTY,7/7/2022 0:00,7/7/2022 14:05,BANKNIFTY,BANKNIFTY,BANKNIFTY,34600,33900,35300,137.3,23.35,15.65,1.75,703.85,569.9,14:05:00,Target,-7514.325,-6673.5,1182.6,3942,-10734.75,1200.75,,,,,,,2456.25,136368.75,-3645.75
9/9/2021,9/9/2021,9/9/2021 0:00,CE,100000,9:30,9/9/2021 0:00,9/9/2021 13:44,36800,BANKNIFTY,BANKNIFTY,BANKNIFTY,36800,36100,37500,112.45,17.6,685.8,577,4.95,2.5,13:44:00,Target,-7200.9,-6987.75,1098.225,3660.75,-10287,1176.75,,,,,,,BANKNIFTY,BANKNIFTY,BANKNIFTY,9/9/2021 0:00,9/9/2021 15:02,BANKNIFTY,BANKNIFTY,BANKNIFTY,36800,36100,37500,132.8,141.8,8.25,0.45,727.05,838.6,15:02:00,Target,-7436.625,-7045.5,1279.8,4266,-10623.75,1286.25,,,,,,,2463,88268.25,-40894.5
11/2/2021,11/3/2021,11/2/2021 0:00,CE,100000,9:30,11/2/2021 0:00,11/2/2021 15:15,39900,BANKNIFTY,BANKNIFTY,BANKNIFTY,39900,39100,40700,276,243.1,870.8,912.8,45.3,23,15:15:00,End of Day,-9143.4,-5461.5,2369.25,7897.5,-13062,1282.5,,0,1,,0,1,BANKNIFTY,BANKNIFTY,BANKNIFTY,11/2/2021 0:00,11/2/2021 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,39900,39100,40700,241.85,146.35,37.3,16.2,812.7,721.55,15:15:00,End of Day,-8791.65,-5494.5,2065.95,6886.5,-12559.5,1181.25,,-1,0,,-1,0,2463.75,84205.5,-44957.25
10/15/2020,10/15/2020,10/15/2020 0:00,CE,100000,9:30,10/15/2020 0:00,10/15/2020 13:10,23700,BANKNIFTY,BANKNIFTY,BANKNIFTY,23700,23200,24200,122.1,84.05,499.1,507.15,11.95,7.35,13:10:00,Target,-5240.55,-4002.75,1156.725,3855.75,-7486.5,1193.25,,,,,,,BANKNIFTY,BANKNIFTY,BANKNIFTY,10/15/2020 0:00,10/15/2020 13:27,BANKNIFTY,BANKNIFTY,BANKNIFTY,23700,23200,24200,131.5,108.45,8.9,5.5,524.7,567,13:27:00,Target,-5343.45,-4059,1254.6,4182,-7633.5,1275,,,,,,,2468.25,36333.75,-6287.25
4/7/2022,4/7/2022,4/7/2022 0:00,CE,100000,9:30,4/7/2022 0:00,4/7/2022 14:20,37400,BANKNIFTY,BANKNIFTY,BANKNIFTY,37400,36700,38100,147.2,150.7,725.4,831.3,9.15,1.85,14:20:00,Target,-7616.7,-6602.25,1251.675,4172.25,-10881,1374,,,,,,,BANKNIFTY,BANKNIFTY,BANKNIFTY,4/7/2022 0:00,4/7/2022 14:16,BANKNIFTY,BANKNIFTY,BANKNIFTY,37400,36700,38100,127.45,27.05,7.7,1.6,689.45,567.7,14:16:00,Target,-7430.85,-6633.75,1064.925,3549.75,-10615.5,1094.25,,,,,,,2468.25,127747.5,-1415.25
11/19/2020,11/19/2020,11/19/2020 0:00,CE,100000,9:30,11/19/2020 0:00,11/19/2020 13:01,29400,BANKNIFTY,BANKNIFTY,BANKNIFTY,29400,28800,30000,151.3,98.4,629.3,617.75,8.65,1.65,13:01:00,Target,-6607.65,-5030.25,1268.775,4229.25,-9439.5,1308.75,,,,,,,BANKNIFTY,BANKNIFTY,BANKNIFTY,11/19/2020 0:00,11/19/2020 13:01,BANKNIFTY,BANKNIFTY,BANKNIFTY,29400,28800,30000,133.1,94.2,8.45,3.3,590.8,595.65,13:01:00,Target,-6388.725,-4995.75,1118.475,3728.25,-9126.75,1162.5,,,,,,,2471.25,54478.5,0
